title,release_date,release_year,revenue,budget,return,belongs_to_collection,production_companies,production_countries,spoken_languages,id,vote_average,vote_count,popularity,genero
Kommunist,1958-02-03,1958.0,0.0,0.0,0.0,,,,,142881,6.7,3.0,0.386603,Drama
The Dancer,2016-09-28,2016.0,0.0,0.0,0.0,,,,,392794,6.3,66.0,7.700619,Drama
Grow Your Own,2007-06-15,2007.0,0.0,0.0,0.0,,,,,17725,6.2,6.0,0.832563,Comedy
The Battalion,2015-02-20,2015.0,7547762.0,10000000.0,0.7547762,,,,,326011,5.9,6.0,1.557671,War
All About the Money,2017-06-02,2017.0,0.0,0.0,0.0,,,,,456098,6.7,6.0,0.918121,Comedy
30 Years to Life,1998-01-01,1998.0,0.0,0.0,0.0,,,,,301876,5.0,1.0,0.039591,Science Fiction
Blood Freak,1972-01-01,1972.0,0.0,0.0,0.0,,,,,83413,2.1,8.0,0.170058,Science Fiction
Little Vera,1988-10-01,1988.0,0.0,0.0,0.0,,,,,41961,6.4,10.0,1.139542,Drama
The Rumyantsev Case,1955-06-06,1955.0,0.0,0.0,0.0,,,,,129806,5.0,1.0,0.093682,Crime
Tale of the Siberian Land,1947-09-09,1947.0,0.0,0.0,0.0,,,,,282078,0.0,0.0,0.001307,Drama
Aniskin and Fantomas,1974-05-08,1974.0,0.0,0.0,0.0,Aniskin Collection,,,,129830,6.0,1.0,0.349144,Comedy
We Are Family,2016-08-10,2016.0,0.0,0.0,0.0,,,,,391700,6.2,58.0,2.668929,Comedy
Winter Cherries,1985-10-21,1985.0,0.0,0.0,0.0,Зимняя Вишня (трилогия),,,,72811,4.0,2.0,0.099798,Comedy
Ехали в трамвае Ильф и Петров,1972-08-19,1972.0,0.0,0.0,0.0,,,,,73545,6.0,1.0,0.066034,Comedy
The Blonde Around the Corner,1983-06-06,1983.0,0.0,0.0,0.0,,,,,63299,6.0,3.0,0.053876,Comedy
Tiger Shark,1932-09-24,1932.0,0.0,0.0,0.0,,,,,109262,7.8,3.0,1.350072,Drama
The Whiskered Nanny,1977-06-06,1977.0,0.0,0.0,0.0,,,,,63584,8.5,2.0,0.056979,Family
Lenin in October,1937-11-07,1937.0,0.0,0.0,0.0,,,,,204802,5.2,3.0,1.234167,Drama
Love by Request,1982-11-01,1982.0,0.0,0.0,0.0,,,,,195503,3.5,2.0,0.39257,Romance
Приключения Домовёнка,1986-03-25,1986.0,0.0,0.0,0.0,,,,,448879,9.0,1.0,0.001429,Animation
Carnival,1982-02-17,1982.0,0.0,0.0,0.0,,,,,37174,8.3,4.0,1.425654,Comedy
"Don't call him ""Dimon""",2017-03-02,2017.0,0.0,7200.0,0.0,,,,,457307,7.5,6.0,0.351969,Mystery
WiNWiN,2016-01-27,2016.0,0.0,0.0,0.0,,,,,381525,0.0,0.0,0.030766,
Choice of Purpose,1975-01-01,1975.0,0.0,0.0,0.0,,,,,336549,0.0,0.0,1.163124,Drama
Brain on Fire,2017-02-22,2017.0,0.0,0.0,0.0,,,,,340027,8.0,41.0,4.341687,Drama
The Cavern,1964-06-26,1964.0,0.0,0.0,0.0,,,,,124250,0.0,0.0,0.195455,Adventure
Fanaa,2006-05-26,2006.0,22175908.0,5300000.0,4.18413358490566,,,,,8453,6.7,53.0,3.003526,Action
One Day Since Yesterday: Peter Bogdanovich & the Lost American Film,2014-08-26,2014.0,0.0,0.0,0.0,,,,,353746,8.0,1.0,0.055552,Documentary
Lucid Dream,2017-02-22,2017.0,0.0,5000000.0,0.0,,,,,436994,6.8,27.0,1.748838,Science Fiction
Fish and Elephant,2001-09-01,2001.0,0.0,0.0,0.0,,,,,254479,4.8,4.0,0.436679,
Drone,2017-05-26,2017.0,0.0,4000000.0,0.0,,,,,452068,5.7,55.0,8.413334,Thriller
Dragonheart: Battle for the Heartfire,2017-06-13,2017.0,0.0,0.0,0.0,DragonHeart Collection,,,,451644,5.7,25.0,7.794894,Adventure
The Straw Hat,1974-06-06,1974.0,0.0,0.0,0.0,,,,,63452,6.3,5.0,0.02696,Comedy
Wounded Game,1977-06-20,1977.0,0.0,0.0,0.0,,,,,48882,6.8,4.0,0.358253,Drama
The Longest Nite,1998-01-01,1998.0,0.0,0.0,0.0,,,,,41158,6.4,8.0,1.468044,Action
Tourist Trap,1979-01-25,1979.0,0.0,0.0,0.0,,,,,13570,6.3,59.0,3.414839,Horror
Stasis,2017-06-02,2017.0,0.0,0.0,0.0,,,,,460024,4.0,37.0,6.868237,Adventure
Amor.com,2017-06-01,2017.0,0.0,0.0,0.0,,,,,448763,6.8,17.0,1.957136,Romance
Медведь,1938-06-11,1938.0,0.0,0.0,0.0,,,,,396987,0.0,0.0,0.007071,Comedy
The Portuguese Nun,2009-08-09,2009.0,0.0,0.0,0.0,,,,,84016,6.2,5.0,0.187456,Drama
Sinbad il marinaio,1947-01-13,1947.0,0.0,0.0,0.0,The Sinbad Collection,,,,43464,5.4,6.0,1.846912,Adventure
Growing Up Smith,2017-02-03,2017.0,0.0,0.0,0.0,,,,,426469,7.4,7.0,1.435904,Comedy
The Night Before Christmas,1951-01-01,1951.0,0.0,0.0,0.0,,,,,72210,0.0,0.0,0.090544,Animation
That Thing Called Tadhana,2014-11-09,2014.0,0.0,0.0,0.0,,,,,302104,6.5,4.0,0.453131,Romance
All Souls' Day,1961-12-05,1961.0,0.0,0.0,0.0,,,,,291976,0.0,0.0,0.028504,Drama
Metamorphoses,1978-05-03,1978.0,0.0,0.0,0.0,,,,,84493,0.0,0.0,0.09555,Fantasy
I'll Take You There,1999-09-03,1999.0,0.0,0.0,0.0,,,,,106131,6.0,1.0,0.05342,Comedy
Gulliver's Travels,1996-02-04,1996.0,0.0,28000000.0,0.0,,,,,26787,6.9,35.0,2.48966,Adventure
AWOL,2017-05-19,2017.0,0.0,0.0,0.0,,,,,356752,5.3,3.0,2.146718,Drama
Angel,2016-09-11,2016.0,0.0,0.0,0.0,,,,,415137,5.0,4.0,1.064848,Romance
Shimmer Lake,2017-06-09,2017.0,0.0,0.0,0.0,,,,,457962,6.0,74.0,6.965189,Thriller
How to Lose Weight in 4 Easy Steps!,2016-01-16,2016.0,0.0,0.0,0.0,,,,,384160,7.0,1.0,0.098052,Drama
"How Far, How Near",1972-05-04,1972.0,0.0,0.0,0.0,,,,,259645,5.0,1.0,0.016318,Drama
Ded Moroz i seriy volk,1978-01-01,1978.0,0.0,0.0,0.0,,,,,144430,4.5,2.0,0.070817,
Black Night,2005-10-03,2005.0,0.0,0.0,0.0,,,,,12790,7.7,6.0,0.831487,Drama
The Mitten,1967-06-06,1967.0,0.0,0.0,0.0,,,,,69899,7.0,9.0,0.835344,Animation
The Sandman,2011-01-18,2011.0,0.0,0.0,0.0,,,,,70752,5.8,5.0,0.624494,Comedy
The Dog in the Manger,1977-01-01,1977.0,0.0,0.0,0.0,,,,,37177,5.8,3.0,0.382529,Comedy
Extraordinary Mission,2017-03-31,2017.0,0.0,0.0,0.0,,,,,445224,8.7,3.0,2.552316,Action
Passer-By,1984-01-01,1984.0,0.0,0.0,0.0,,,,,461089,0.0,0.0,0.49,Documentary
Let Me Make You a Martyr,2016-07-22,2016.0,0.0,0.0,0.0,,,,,357851,6.1,11.0,2.224423,Action
Word Is Out,1977-01-31,1977.0,0.0,0.0,0.0,,,,,143322,6.5,2.0,0.000308,Documentary
Le grand Méliès,1952-11-12,1952.0,0.0,0.0,0.0,,,,,235932,8.0,1.0,0.036519,Documentary
Playing Cards,1896-01-01,1896.0,0.0,0.0,0.0,,,,,104460,4.7,9.0,0.325712,Documentary
Center of My World,2016-11-10,2016.0,0.0,0.0,0.0,,,,,360737,7.7,35.0,3.656889,Drama
I Know a Woman Like That,2009-10-13,2009.0,0.0,0.0,0.0,,,,,311282,0.0,0.0,0.025577,Documentary
It's Not the Time of My Life,2016-10-01,2016.0,0.0,0.0,0.0,,,,,405671,4.0,2.0,0.12749,Comedy
Legend of the Galactic Heroes: Golden Wings,1992-12-12,1992.0,0.0,0.0,0.0,Legend of the Galactic Heroes Collection,,,,154501,8.0,3.0,1.298538,Animation
A Terrible Night,1896-01-01,1896.0,0.0,0.0,0.0,,,,,104462,6.2,13.0,1.017971,Comedy
South Of Pico,2007-10-25,2007.0,0.0,0.0,0.0,,,,,50662,0.0,0.0,0.014623,Drama
What Happened to Monday,2017-08-18,2017.0,0.0,0.0,0.0,,,,,406990,7.3,598.0,60.581223,Science Fiction
Malcolm X,1972-05-24,1972.0,0.0,0.0,0.0,,,,,46898,7.5,2.0,0.103144,Documentary
House of Last Things,2013-01-30,2013.0,0.0,0.0,0.0,,,,,204904,5.2,21.0,5.963215,Fantasy
7:19,2016-09-16,2016.0,0.0,0.0,0.0,,,,,387805,6.7,7.0,1.148379,Thriller
The Son of Bigfoot,2017-07-27,2017.0,0.0,0.0,0.0,,,,,413644,6.6,10.0,2.984512,Animation
Tokyo Ghoul,2017-07-29,2017.0,0.0,0.0,0.0,,,,,433945,10.0,1.0,0.802191,Action
The Tamarind Seed,1974-07-11,1974.0,0.0,0.0,0.0,,,,,52960,6.8,5.0,1.436002,Drama
On Body and Soul,2017-03-02,2017.0,0.0,0.0,0.0,,,,,436343,7.7,6.0,1.737342,Drama
Atomic Blonde,2017-07-26,2017.0,90007945.0,30000000.0,3.0002648333333335,,,,,341013,6.1,748.0,14.455104,Action
Duck Dodgers in the 24½th Century,1953-07-25,1953.0,0.0,0.0,0.0,,,,,67409,7.7,36.0,1.859834,Animation
The Wearing of the Grin,1951-07-28,1951.0,0.0,0.0,0.0,,,,,84601,6.0,2.0,0.233572,Animation
The Great Piggy Bank Robbery,1946-07-20,1946.0,0.0,0.0,0.0,,,,,88762,6.9,11.0,0.523463,Animation
A Hound for Trouble,1951-04-27,1951.0,0.0,0.0,0.0,,,,,236017,0.0,0.0,0.067518,
Bunker Hill Bunny,1950-09-23,1950.0,0.0,0.0,0.0,,,,,145813,7.6,5.0,1.123773,
Don't Give Up the Sheep,1953-01-03,1953.0,0.0,0.0,0.0,,,,,148356,8.4,7.0,0.838008,
Bully for Bugs,1953-08-08,1953.0,0.0,0.0,0.0,,,,,34933,7.1,14.0,2.238992,Animation
Ali Baba Bunny,1957-02-09,1957.0,0.0,0.0,0.0,,,,,101503,6.7,11.0,0.809105,Animation
Empties,2007-03-08,2007.0,0.0,0.0,0.0,,,,,6079,7.3,17.0,1.697787,Comedy
Sanctuary,2015-06-18,2015.0,0.0,0.0,0.0,,,,,315196,7.3,19.0,1.588444,Drama
The Actors,2003-03-16,2003.0,0.0,0.0,0.0,,,,,33175,6.7,9.0,0.921539,Comedy
Where the Green Ants Dream,1984-08-31,1984.0,0.0,0.0,0.0,,,,,27221,7.1,10.0,0.651787,Drama
God of War,2017-05-27,2017.0,0.0,25000000.0,0.0,,,,,455043,5.0,10.0,4.85639,Action
The Vanishing Lady,1896-01-01,1896.0,0.0,0.0,0.0,,,,,104466,5.5,20.0,0.788113,
A Nightmare,1896-01-01,1896.0,0.0,0.0,0.0,,,,,104469,6.8,11.0,0.444257,Horror
The Haunted Castle,1897-01-01,1897.0,0.0,0.0,0.0,,,,,104471,5.6,10.0,0.791909,Horror
Retaliation,1968-10-05,1968.0,0.0,0.0,0.0,,,,,165023,5.0,1.0,0.163769,
Shree 420,1955-01-07,1955.0,0.0,0.0,0.0,,,,,48929,9.0,3.0,0.529872,Romance
Moving Day,1936-06-20,1936.0,0.0,0.0,0.0,,,,,67130,5.6,7.0,4.938759,Animation
No Smoking,1951-11-23,1951.0,0.0,0.0,0.0,,,,,67145,6.8,9.0,0.226643,
Donald's Nephews,1938-04-15,1938.0,0.0,0.0,0.0,,,,,69103,5.5,11.0,0.664346,Animation
Home Made Home,1951-03-23,1951.0,0.0,0.0,0.0,,,,,66878,7.0,6.0,0.289609,
The Surrender of Tournavos,1897-01-01,1897.0,0.0,0.0,0.0,,,,,104473,4.6,5.0,0.471325,Action
Dark Harbor,1999-12-31,1999.0,0.0,0.0,0.0,,,,,105980,4.6,9.0,0.694388,Thriller
Labyrinth,2003-09-09,2003.0,0.0,0.0,0.0,,,,,22578,7.0,13.0,1.743593,Crime
Aaron's Blood,2017-06-02,2017.0,0.0,0.0,0.0,,,,,456101,4.8,6.0,0.410122,Drama
Made in Bangkok,2015-03-09,2015.0,0.0,0.0,0.0,,,,,295469,0.0,0.0,0.020002,
Alexander Graham Bell: The Sound and the Silence,1993-07-18,1993.0,0.0,0.0,0.0,,,,,292033,5.0,1.0,0.240517,History
New Trial,2017-02-15,2017.0,0.0,0.0,0.0,,,,,435821,6.9,4.0,1.956476,Drama
Saving Banksy,2017-01-27,2017.0,0.0,0.0,0.0,,,,,431391,6.1,7.0,0.34468,Documentary
The Exception,2017-06-02,2017.0,0.0,0.0,0.0,,,,,339987,6.5,31.0,6.472434,Drama
The Everyday,2013-04-23,2013.0,0.0,0.0,0.0,,,,,461533,0.0,0.0,0.010588,Documentary
Between Calais and Dover,1897-01-01,1897.0,0.0,0.0,0.0,,,,,104474,5.0,7.0,0.250271,
Out of Time,1988-07-17,1988.0,0.0,0.0,0.0,,,,,134201,0.0,0.0,0.021309,Action
The Bewitched Inn,1897-01-01,1897.0,0.0,0.0,0.0,,,,,104476,6.2,9.0,0.235313,Fantasy
After the Ball,1897-01-01,1897.0,0.0,0.0,0.0,,,,,104477,4.8,16.0,0.782131,
"Divers at Work on the Wreck of the ""Maine""",1898-01-01,1898.0,0.0,0.0,0.0,,,,,104480,5.6,5.0,0.250986,
Patchwork,2015-10-15,2015.0,0.0,0.0,0.0,,,,,360007,6.2,13.0,6.588979,Horror
BoJack Horseman Christmas Special: Sabrina's Christmas Wish,2014-12-19,2014.0,0.0,0.0,0.0,,,,,431490,6.6,9.0,0.672944,Comedy
Panorama pris d'un train en marche,1898-01-01,1898.0,0.0,0.0,0.0,,,,,104694,4.4,5.0,0.179382,Documentary
La buena nueva,2008-11-14,2008.0,0.0,0.0,0.0,,,,,153561,6.0,1.0,0.307388,Drama
Goon: Last of the Enforcers,2017-03-17,2017.0,0.0,0.0,0.0,Goon Collection,,,,336890,6.0,35.0,6.365691,Comedy
Postscript,1983-11-21,1983.0,0.0,0.0,0.0,,,,,262447,1.0,1.0,0.001393,Drama
Photographer,2015-01-08,2015.0,0.0,0.0,0.0,,,,,324631,4.3,3.0,1.060042,Comedy
Black Mirror: White Christmas,2014-12-16,2014.0,0.0,0.0,0.0,,,,,374430,8.3,211.0,24.910782,Drama
Dunkirk,2017-07-19,2017.0,519876949.0,100000000.0,5.19876949,,,,,374720,7.5,2712.0,30.938854,Action
Herakles,1962-01-01,1962.0,0.0,0.0,0.0,,,,,45763,6.1,9.0,0.319229,Documentary
Last Words,1968-04-02,1968.0,0.0,0.0,0.0,,,,,172011,5.0,9.0,0.792956,Documentary
Precautions Against Fanatics,1969-03-28,1969.0,0.0,0.0,0.0,,,,,146473,5.4,10.0,0.567644,Comedy
Handicapped Future,1971-01-01,1971.0,0.0,0.0,0.0,,,,,45764,7.6,5.0,0.488379,Documentary
No One Will Play with Me,1976-01-01,1976.0,0.0,0.0,0.0,,,,,128410,6.3,6.0,0.568394,Drama
Echoes From a Sombre Empire,1990-11-28,1990.0,0.0,0.0,0.0,,,,,121842,6.8,4.0,0.731278,Documentary
Pilgrimage,2001-01-01,2001.0,0.0,0.0,0.0,,,,,207441,4.6,6.0,1.073815,Documentary
Fast and Furry-Ous,1949-09-17,1949.0,0.0,0.0,0.0,,,,,74961,7.0,15.0,0.850109,Animation
Feed the Kitty,1952-02-02,1952.0,0.0,0.0,0.0,,,,,83765,7.2,25.0,1.267325,Animation
Hurdy-Gurdy Hare,1950-01-20,1950.0,0.0,0.0,0.0,,,,,236112,6.5,2.0,0.393392,
Operation: Rabbit,1952-01-19,1952.0,0.0,0.0,0.0,,,,,102161,7.5,6.0,0.288558,Animation
Bugs Bunny and the Three Bears,1944-02-26,1944.0,0.0,0.0,0.0,,,,,147871,7.0,6.0,0.770627,
Devil May Hare,1954-06-19,1954.0,0.0,0.0,0.0,,,,,83750,6.1,7.0,0.541314,Animation
Children in the Surf at Coney Island,1904-12-18,1904.0,0.0,0.0,0.0,,,,,312433,0.0,0.0,0.001247,
"What Happened on Twenty-Third Street, New York City",1901-07-31,1901.0,0.0,0.0,0.0,,,,,144139,5.7,10.0,0.916587,Documentary
Grandma's Reading Glass,1900-11-01,1900.0,0.0,0.0,0.0,,,,,179236,6.5,13.0,0.471404,Drama
Let Me Dream Again,1900-08-01,1900.0,0.0,0.0,0.0,,,,,179235,6.0,5.0,0.462651,Romance
Bairavaa,2017-01-12,2017.0,17000000.0,0.0,0.0,,,,,411717,6.5,12.0,1.459459,Action
The Enchanted Well,1903-01-01,1903.0,0.0,0.0,0.0,,,,,127097,5.3,6.0,0.336612,
Jupiter's Thunderballs,1903-11-07,1903.0,0.0,0.0,0.0,,,,,190683,4.8,4.0,0.26208,Comedy
The Drawing Lesson,1903-01-01,1903.0,0.0,0.0,0.0,,,,,195954,3.8,4.0,0.214788,
"Arrival of McKinley’s Funeral Train at Canton, Ohio",1901-09-30,1901.0,0.0,0.0,0.0,,,,,447169,0.0,0.0,0.00118,Documentary
"Bombardment of Taku Forts, by the Allied Fleets",1900-08-21,1900.0,0.0,0.0,0.0,,,,,195645,0.0,0.0,0.001662,
"Bird's-Eye View of Dock Front, Galveston",1900-09-21,1900.0,0.0,0.0,0.0,,,,,195542,0.0,0.0,0.001247,
Why Jones Discharged His Clerks,1900-01-21,1900.0,0.0,0.0,0.0,,,,,195612,0.0,0.0,0.001187,
Gymnasium Exercises and Drill at Newport Training School,1900-05-21,1900.0,0.0,0.0,0.0,,,,,195592,0.0,0.0,0.001656,
Wolf! Wolf!,1944-06-22,1944.0,0.0,0.0,0.0,,,,,147870,5.5,2.0,0.076969,Animation
Stupidstitious Cat,1947-04-24,1947.0,0.0,0.0,0.0,,,,,237156,7.0,1.0,0.079688,
McDougal's Rest Farm,1947-01-30,1947.0,0.0,0.0,0.0,,,,,237139,0.0,0.0,0.001287,
"Annual Baby Parade, 1904, Asbury Park, N.J.",1904-09-01,1904.0,0.0,0.0,0.0,,,,,232137,0.0,0.0,0.001177,
Belladonna of Sadness,1973-01-01,1973.0,0.0,0.0,0.0,,,,,64847,7.4,27.0,1.797756,Animation
The Roller Skate Craze,1907-08-02,1907.0,0.0,0.0,0.0,,,,,214472,7.0,1.0,0.036471,Comedy
Gymkata,1985-05-03,1985.0,5730596.0,8500000.0,0.6741877647058824,,,,,14570,4.7,14.0,1.542843,Action
Bluebeard,1901-01-01,1901.0,0.0,0.0,0.0,,,,,49275,6.4,11.0,0.680448,Drama
Faust et Méphistophélès,1903-01-01,1903.0,0.0,0.0,0.0,,,,,119984,5.0,3.0,0.118942,Fantasy
The Infernal Caldron,1903-10-17,1903.0,0.0,0.0,0.0,,,,,16465,6.5,12.0,0.262724,Fantasy
The Monster,1903-08-14,1903.0,0.0,0.0,0.0,,,,,44449,6.4,11.0,0.208779,Fantasy
Apparitions,1903-10-16,1903.0,0.0,0.0,0.0,,,,,127094,4.4,5.0,0.353632,Comedy
Extraordinary Illusions,1903-01-01,1903.0,0.0,0.0,0.0,,,,,127098,4.8,4.0,0.141611,Comedy
The Kingdom of Fairies,1903-08-31,1903.0,0.0,0.0,0.0,,,,,32673,6.1,13.0,0.929242,Adventure
The Magic Lantern,1903-01-01,1903.0,0.0,0.0,0.0,,,,,147746,5.4,8.0,0.87176,Fantasy
The Merry Frolics of Satan,1906-01-01,1906.0,0.0,0.0,0.0,,,,,137757,6.6,8.0,0.285283,Comedy
The Keepers,2017-05-19,2017.0,0.0,0.0,0.0,,,,,458298,7.9,16.0,1.57617,Crime
The Red Spectre,1907-01-01,1907.0,0.0,0.0,0.0,,,,,150396,6.5,6.0,0.209485,Fantasy
The Dancing Pig,1907-08-10,1907.0,0.0,0.0,0.0,,,,,142026,6.5,11.0,0.697911,Comedy
Les papillons japonais,1908-05-15,1908.0,0.0,0.0,0.0,,,,,214280,5.5,2.0,0.072422,
Diabolical Pickpocket,1908-01-01,1908.0,0.0,0.0,0.0,,,,,232943,6.5,2.0,0.280909,Comedy
The '?' Motorist,1906-10-01,1906.0,0.0,0.0,0.0,,,,,132379,6.8,10.0,0.398256,Science Fiction
Easter Eggs,1907-07-24,1907.0,0.0,0.0,0.0,,,,,196508,5.0,2.0,0.220818,Fantasy
Les tulipes,1907-05-23,1907.0,0.0,0.0,0.0,,,,,196491,4.5,2.0,0.073093,
The Country Doctor,1909-07-08,1909.0,0.0,0.0,0.0,,,,,36874,5.3,3.0,0.255157,Drama
The Sealed Room,1909-09-02,1909.0,0.0,0.0,0.0,,,,,20650,3.7,3.0,0.22511,Drama
A Corner in Wheat,1909-12-13,1909.0,0.0,0.0,0.0,,,,,49270,6.5,17.0,0.61161,Drama
Farmer Al Falfa Sees New York,1916-10-17,1916.0,0.0,0.0,0.0,,,,,174565,0.0,0.0,0.002638,Animation
Heavy Metal Britannia,2010-03-07,2010.0,0.0,0.0,0.0,,,,,176896,5.8,4.0,0.576967,Documentary
El Violetero,1960-11-24,1960.0,0.0,0.0,0.0,,,,,366860,0.0,0.0,0.003333,Comedy
Princes of the Yen,2014-11-05,2014.0,0.0,0.0,0.0,,,,,336544,9.0,1.0,0.337719,Documentary
A Little Princess,1986-01-01,1986.0,0.0,0.0,0.0,,,,,67488,6.6,7.0,0.001021,Drama
Frog,1987-01-01,1987.0,0.0,0.0,0.0,,,,,155169,6.0,1.0,0.417945,
Don't Let Me Drown,2009-01-01,2009.0,0.0,0.0,0.0,,,,,52039,6.0,1.0,0.371407,Drama
Life of an American Fireman,1903-01-21,1903.0,0.0,0.0,0.0,,,,,44341,6.3,19.0,0.35504,Action
New York Subway,1905-06-05,1905.0,0.0,0.0,0.0,,,,,144444,5.6,7.0,0.211362,Documentary
Humorous Phases of Funny Faces,1906-04-05,1906.0,0.0,0.0,0.0,,,,,134750,5.6,12.0,0.664213,Comedy
The 'Teddy' Bears,1907-03-02,1907.0,0.0,0.0,0.0,,,,,148511,5.2,6.0,0.421469,Comedy
The Unchanging Sea,1910-05-05,1910.0,0.0,0.0,0.0,,,,,189584,6.0,2.0,0.101471,Drama
An Awful Symphony,1909-01-01,1909.0,0.0,0.0,0.0,,,,,194040,5.5,2.0,0.115589,Music
Brains Repaired,1911-01-01,1911.0,0.0,0.0,0.0,,,,,326228,0.0,0.0,0.001837,Fantasy
The Dentures,1909-11-16,1909.0,0.0,0.0,0.0,,,,,194039,5.0,6.0,0.214915,Comedy
Her Crowning Glory,1911-09-11,1911.0,0.0,0.0,0.0,,,,,193959,6.3,4.0,0.434534,Comedy
In the Border States,1910-06-13,1910.0,0.0,0.0,0.0,,,,,189586,5.3,3.0,0.151147,Drama
The Delicious Little Devil,1919-05-01,1919.0,0.0,0.0,0.0,,,,,151831,5.0,1.0,0.079384,Comedy
Stop Thief!,1901-01-01,1901.0,0.0,0.0,0.0,,,,,179549,4.7,3.0,0.113326,Crime
The Mender of Nets,1912-02-14,1912.0,0.0,0.0,0.0,,,,,192301,5.0,1.0,0.205335,
Heidi,2014-09-08,2014.0,0.0,0.0,0.0,,,,,298296,6.3,4.0,0.784375,Horror
The Gerber Syndrome: Il Contagio,2011-06-21,2011.0,0.0,0.0,0.0,,,,,202865,3.8,4.0,0.332114,Horror
UFO Abduction,1989-01-01,1989.0,0.0,0.0,0.0,,,,,204611,6.7,6.0,0.00022,Horror
The Summoning,2017-01-10,2017.0,0.0,0.0,0.0,,,,,434758,3.2,6.0,0.679884,Thriller
Once Upon a Time in Venice,2017-06-08,2017.0,0.0,0.0,0.0,,,,,345915,5.2,119.0,18.699821,Action
Resurrecting Hassan,2017-09-22,2017.0,0.0,0.0,0.0,,,,,439502,0.0,0.0,1.319057,Documentary
Hollywood,1980-02-09,1980.0,0.0,0.0,0.0,,,,,128733,8.0,1.0,0.055713,
For Love and Honor,2016-07-30,2016.0,0.0,0.0,0.0,,,,,407173,0.0,0.0,0.091984,
Nightmare at Noon,1988-09-28,1988.0,0.0,0.0,0.0,,,,,53355,6.3,4.0,0.000844,Action
Daddy's Little Girl,2012-01-01,2012.0,0.0,0.0,0.0,,,,,138943,6.4,22.0,1.566681,Horror
Der große Bagarozy,1999-10-06,1999.0,0.0,0.0,0.0,,,,,9765,5.5,4.0,0.468805,Drama
The Putin Interviews,2017-06-12,2017.0,0.0,0.0,0.0,,,,,461805,8.1,8.0,0.642527,Documentary
An Inconvenient Sequel: Truth to Power,2017-07-28,2017.0,0.0,1000000.0,0.0,,,,,432602,5.9,9.0,2.53117,Documentary
PsyWar: The real battlefield is your mind,2010-10-08,2010.0,0.0,0.0,0.0,,,,,59406,6.6,4.0,0.147094,Documentary
My New Partner,1984-09-19,1984.0,0.0,0.0,0.0,Les Ripoux - Trilogie,,,,10260,6.5,40.0,1.904295,Comedy
Friend,1988-05-01,1988.0,0.0,0.0,0.0,,,,,128414,4.8,5.0,0.47039,Drama
Radiator,2014-10-15,2014.0,0.0,0.0,0.0,,,,,297736,8.1,4.0,0.782889,Drama
The Law Is the Law,1958-09-17,1958.0,0.0,0.0,0.0,Totò Collection,,,,56544,7.2,13.0,0.591066,Comedy
The Tattoo,1968-08-17,1968.0,0.0,0.0,0.0,,,,,11912,6.4,34.0,1.733315,Comedy
Success,1984-06-06,1984.0,0.0,0.0,0.0,,,,,83492,3.2,3.0,0.439429,Drama
Rakka,2017-06-14,2017.0,0.0,0.0,0.0,,,,,461955,7.4,44.0,2.569474,Action
Pharaoh,1966-03-10,1966.0,0.0,0.0,0.0,,,,,5040,6.8,9.0,0.739512,History
Agent F.O.X.,2014-06-01,2014.0,0.0,0.0,0.0,,,,,276678,5.0,5.0,0.450671,Animation
Jawbone,2017-05-12,2017.0,0.0,0.0,0.0,,,,,436932,6.6,19.0,3.068554,Action
Orange Sunshine,2016-03-14,2016.0,0.0,0.0,0.0,,,,,381024,7.3,3.0,0.435053,Documentary
The Invoking 2,2015-10-06,2015.0,0.0,0.0,0.0,,,,,354534,3.4,8.0,1.434069,Horror
American Wrestler: The Wizard,2016-04-23,2016.0,0.0,0.0,0.0,,,,,431261,7.8,6.0,2.4738,Drama
Blood Hook,1987-04-01,1987.0,0.0,0.0,0.0,,,,,99424,5.0,3.0,0.111017,Comedy
A Gray State,2017-08-07,2017.0,0.0,0.0,0.0,,,,,455963,0.0,1.0,0.392855,Documentary
The Void,2016-11-08,2016.0,0.0,0.0,0.0,,,,,429713,4.0,1.0,0.143416,Fantasy
American Burger,2014-10-17,2014.0,0.0,0.0,0.0,,,,,291495,4.3,8.0,0.679229,Comedy
Перекресток,1998-12-30,1998.0,0.0,0.0,0.0,,,,,213683,5.3,2.0,0.078478,Romance
Poor Sasha,1997-12-26,1997.0,0.0,0.0,0.0,,,,,57770,5.0,3.0,0.260901,Comedy
The Enfield Haunting,2015-05-03,2015.0,0.0,0.0,0.0,,,,,338546,6.7,25.0,0.965857,Mystery
To the Sea!,2009-01-08,2009.0,0.0,0.0,0.0,,,,,63540,6.3,4.0,0.23968,Comedy
Hitchcocked!,2006-08-11,2006.0,0.0,0.0,0.0,,,,,49169,0.0,0.0,0.017893,Documentary
Businessmen,1962-06-06,1962.0,0.0,0.0,0.0,,,,,92983,6.9,7.0,1.075938,Comedy
Soldier Ivan Brovkin,1955-09-08,1955.0,0.0,0.0,0.0,Ivan Brovkin Collection,,,,150010,6.5,2.0,1.201447,Adventure
Flaming Frontier,1965-12-14,1965.0,0.0,0.0,0.0,,,,,9627,5.5,16.0,1.720155,Adventure
Confidential Assignment,2017-01-18,2017.0,56100000.0,8520000.0,6.584507042253521,,,,,434119,6.2,5.0,1.75859,Action
Altitude,2017-04-14,2017.0,0.0,0.0,0.0,,,,,443700,4.1,27.0,11.032058,Action
